Fiber ID,Group ID,Point I,Point J,Point K,Area,cy,cz
789,0.0,424,334,319,58.879483497699766,183.742511817984,135.3512175872561
790,0.0,327,425,168,37.36440830706488,140.29164725699434,126.0356126289139
791,0.0,426,425,331,24.137896151295536,137.63995732484034,117.33154081904252
792,0.0,478,428,331,45.33329451813006,141.52457052442014,111.0887242240276
793,0.0,175,426,57,38.35327608114676,128.92544582604364,111.24214192853765
794,0.0,429,478,331,32.70138594522268,146.0852391574415,115.71313101729919
795,0.0,432,483,430,42.47128621029515,164.67913804675493,106.10214252398805
796,0.0,331,428,426,28.72570077921955,137.5096373145983,112.2714611249097
797,0.0,267,428,427,49.104643534903516,137.55951843414618,100.97058505805387
798,0.0,330,429,327,38.09635404663641,151.79263351328655,123.47128837672699
799,0.0,478,429,326,32.70138594522359,150.27230673617646,114.55168687165224
800,0.0,433,341,434,42.32087555938688,176.18259370365195,95.05594139920049
801,0.0,326,330,483,34.57164011570603,157.79053590963576,115.05117712211518
802,0.0,433,434,431,36.19342548655095,171.52799803690368,91.25378475789773
803,0.0,427,479,481,29.19692927565393,148.48370412235454,102.36533122319088
804,0.0,433,432,430,54.695109467825205,168.5194543062437,101.71233459617747
805,0.0,494,486,480,51.72460049160054,158.8623827331039,89.42433107372611
806,0.0,434,341,339,53.83581682969725,180.40869633864406,92.35191739897147
807,0.0,433,431,494,38.13837164015513,166.50300039418335,93.30100225181286
808,0.0,339,436,434,33.30930972872375,180.30823341289806,85.91996523617263
809,0.0,431,434,438,55.4030319429894,170.38310354972327,84.557148465218
810,0.0,436,437,435,44.81117532807184,183.90582170935159,77.75704841335494
811,0.0,443,95,444,53.53684631276701,177.97522006525946,54.86081420944902
812,0.0,437,436,339,41.10210324345735,185.31873018885608,83.12209845093457
813,0.0,436,435,438,51.018796905928866,176.53598728503653,76.61472011852713
814,0.0,343,437,339,62.19405091212411,191.8541426934405,85.28681652935825
815,0.0,99,439,440,56.84799738025322,196.96810680638725,68.8400898934577
816,0.0,435,440,443,60.028997521490055,183.56391302317547,67.52407817053927
817,0.0,407,449,447,55.255443289425784,156.6090913947183,71.67942940228755
818,0.0,441,47,442,37.14204511121898,193.82281459579463,52.68847755354432
819,0.0,440,441,443,59.33834257993385,186.75341510194153,62.8411516834351
820,0.0,441,440,439,51.281425341248905,193.67235310129718,63.27733029893041
821,0.0,47,441,439,61.795381970427115,196.70424629491026,56.937240405472835
822,0.0,441,95,443,53.04477877532099,184.0321636414667,56.669271666520615
823,0.0,47,292,442,46.56071603391774,194.25439106412318,46.245436473725476
824,0.0,292,95,442,46.377884090669795,188.50124641003913,46.413646350269346
825,0.0,95,514,444,45.03612285395502,177.71783310363116,48.832075266229424
826,0.0,435,443,445,43.180659764162556,177.3508115742087,67.0721967385096
827,0.0,451,453,518,33.79413016539593,158.81157100783184,52.17919643657093
828,0.0,484,449,407,29.203735600252003,152.33365975681636,73.7281399765418
829,0.0,444,450,443,50.348768640572416,172.53581764100227,58.15917003185797
830,0.0,450,447,445,39.868813967115784,166.92327320140316,65.57171304455863
831,0.0,64,451,446,29.412991782298832,156.59790661402133,44.37680741675155
832,0.0,407,447,453,57.020689809069154,157.39588190956033,64.40522130111765
833,0.0,438,445,447,43.097757170994555,167.67247585323048,70.93108531664899
834,0.0,443,450,445,44.25818344140862,172.64352027971609,63.08526221155023
835,0.0,454,452,48,35.651641305998055,141.125,44.88094071159571
836,0.0,407,448,455,52.966518666954926,148.06264836889545,60.50341710648357
837,0.0,432,494,481,47.188503406879136,156.8944136922314,98.57162189848754
838,0.0,431,438,486,29.625378535354685,166.14798151769605,82.44411871256034
839,0.0,446,518,6,34.611636835043555,165.1491982239387,44.79689994626628
840,0.0,453,450,518,36.57256867343449,162.7711173154653,55.935621385438594
841,0.0,452,451,64,29.412991782298832,151.09790661402133,44.37680741675143
842,0.0,453,451,448,28.491921573764103,154.19488075286756,53.58113013916378
843,0.0,451,452,448,42.143032012892945,149.88041458299517,48.57564106561
844,0.0,63,452,64,49.5,150.41666666666674,38.0
845,0.0,407,453,448,51.54963712063909,153.3175749562031,59.72044939912996
846,0.0,518,450,444,37.858628128563396,167.3539538642947,54.55891526028554
847,0.0,48,298,454,53.821288539149464,135.70833333333337,47.99205182270694
848,0.0,298,405,456,34.232420462090886,130.0735379443105,57.01397310072821
849,0.0,455,402,485,32.492760063678816,141.1562588139427,64.7959160510062
850,0.0,448,454,455,35.464272725777846,144.46704755153792,54.86823114136132
851,0.0,402,456,405,35.73187288574945,132.68720316332895,61.96583305997036
852,0.0,454,456,455,34.6926128344312,139.26509885680707,55.9398702057872
853,0.0,211,457,215,32.94240784405247,43.96614938864268,146.4921045527039
854,0.0,12,457,216,42.617261302450515,34.77803840859889,151.72709933538408
855,0.0,380,459,44,30.58272652697866,4.295528573166237,48.49818121926634
856,0.0,488,496,487,33.24356124557664,10.699074484761383,192.22933292386233
857,0.0,460,459,359,25.979778255058548,7.9909656356129215,41.304290082864064
858,0.0,268,460,359,31.545046815247787,12.152817504421527,38.720956749530714
859,0.0,80,460,363,49.35356921893282,6.001753809008326,29.821906685002972
860,0.0,517,516,351,30.158966532424188,36.558047875997715,52.08137351691488
861,0.0,516,360,351,33.25845538126214,31.227754698790932,52.59238384300028
862,0.0,189,462,188,38.01753847038799,49.667697067587255,67.96948303143267
863,0.0,463,185,271,47.98189673299362,61.67998197946952,56.773571540971574
864,0.0,271,46,463,57.31428050643399,62.33011365701884,49.69850839712467
865,0.0,4,461,92,52.5,35.583333333333336,34.0
866,0.0,46,93,464,51.0,57.91666666666666,37.999999999999986
867,0.0,463,46,464,51.1094658684824,58.1634469903521,46.00858555831232
868,0.0,463,464,465,29.32934244944181,54.18611076003359,48.33573455480863
869,0.0,60,465,464,29.671149705327934,50.522663769681486,44.327148996496305
870,0.0,363,466,80,40.69168026461618,5.553035082205715,23.82433583144909
871,0.0,467,377,497,53.406726396059625,14.71150024483288,13.834416859530881
872,0.0,376,467,0,58.30125978831432,3.10940052204343,7.276067188710097
873,0.0,467,376,466,39.373809980706426,5.258166760860741,13.526067188710098
874,0.0,468,372,4,32.52985395169247,30.799085314398752,24.31373713977942
875,0.0,378,397,470,33.15583046877538,44.15548263695892,16.849243505297444
876,0.0,241,469,19,30.08851271556216,4.4544061918569575,98.54966265116605
877,0.0,384,469,367,41.655990537416244,9.010493199443133,90.81072264332096
878,0.0,472,470,471,34.90111830749716,40.11707562568773,9.569972285554305
879,0.0,396,471,89,44.08520046957176,44.30841555552641,2.3512106917104942
880,0.0,397,471,470,31.212636541141478,44.922231525818624,11.890746570005017
881,0.0,364,472,396,49.043870853322446,32.33502759360252,2.6156731121771992
882,0.0,373,470,472,34.8040831293485,34.836347691201354,12.103035879226024
883,0.0,411,473,304,32.693352471214894,180.23094208285124,189.33087890190654
884,0.0,148,416,473,29.782556713704253,181.25,198.4115969752702
885,0.0,2,474,416,50.685087636782555,193.13012865937344,197.2967953260404
886,0.0,475,474,413,37.522215069504455,194.6537659493505,187.3097592523394
887,0.0,156,475,413,49.55680081270475,197.35697062332383,181.67963059297745
888,0.0,475,414,412,42.88058622641438,188.68103248001262,177.99071570011438
889,0.0,141,476,73,49.26176151684922,120.41900299874308,177.18017952544778
890,0.0,491,146,490,39.43002342159343,109.41558710939034,188.08768134872162
891,0.0,326,483,479,26.91373209874564,156.03537431559744,109.40001949420775
892,0.0,146,491,476,52.416218518133974,113.16792344146643,184.83054972710556
893,0.0,428,478,427,31.413082037955064,141.94339696582324,106.59741148427815
894,0.0,480,481,494,30.994662637579495,154.25931628855164,94.97879028989274
895,0.0,427,478,479,31.97014154985027,147.69278023969014,106.28459513480061
896,0.0,484,495,449,29.246151481259403,151.88548750619873,79.37747998452855
897,0.0,267,427,482,57.74956982081403,139.98788561831986,95.90703935004387
898,0.0,432,481,479,30.374993572976564,154.3730779470593,102.17102383926499
899,0.0,481,480,482,34.43390017559068,148.4169644536811,93.82746287213473
900,0.0,495,482,480,34.85147531821531,148.86158827516215,89.11870037555605
901,0.0,515,482,404,40.13147206744634,141.05582298432637,85.3933563913173
902,0.0,430,483,333,34.49355630261016,166.60512413445622,109.7366435614806
903,0.0,479,483,432,26.91373209874746,158.15650700296328,105.87584351617511
904,0.0,484,407,485,26.246431497049343,148.45570478081254,70.3929310015643
905,0.0,495,484,404,29.246151481261222,147.93731419772593,79.91117938589764
906,0.0,455,485,407,37.64965213792402,146.17986107894808,65.24907165737045
907,0.0,406,485,402,27.91744338805347,139.80860127687538,69.78486539809967
908,0.0,447,486,438,40.077376408979035,164.59834168562134,75.69598015367143
909,0.0,486,449,495,28.608559213314948,156.4809754115763,81.76493382454282
910,0.0,488,487,257,34.961053442197795,13.757088575895665,187.9165696470168
911,0.0,122,487,458,50.01108796294966,18.189372191348923,197.3327419753091
912,0.0,353,488,257,38.831496837915665,10.918321885018784,183.02820105023375
913,0.0,354,3,496,39.0625,2.0833333333333357,194.45682496208178
914,0.0,497,377,372,60.844802458891664,20.687041419205105,18.19012506792952
915,0.0,0,467,489,58.30125978831432,7.276067188710097,3.10940052204343
916,0.0,18,477,490,56.00340866680017,106.25000000000091,197.0131515377725
917,0.0,117,491,477,44.88021678491896,116.91558710938989,197.60638843813786
918,0.0,476,491,419,31.283359251456204,116.84764498519132,187.95122897958004
919,0.0,115,492,146,38.17001957226785,102.41272572139678,180.63278483757222
920,0.0,493,492,112,26.9415100902188,98.99797968160817,187.30991661525525
921,0.0,137,493,112,30.04972411698691,94.71712342297155,189.65420244282404
922,0.0,18,490,493,30.76397356183952,101.58525396020974,194.4457510771507
923,0.0,433,494,432,46.82835520756271,164.51815900763313,97.88663364759259
924,0.0,486,494,431,31.2369463278701,163.48232152333776,88.43153128654296
925,0.0,482,495,404,36.39833635472041,145.9005746575499,85.3075530547319
926,0.0,486,495,480,48.93975218280593,155.49381572071934,86.10978054673751
927,0.0,487,496,458,34.43762003901816,11.939372191348866,195.95623360405716
928,0.0,354,496,488,32.619840709174355,5.009702293412474,190.72992428188672
929,0.0,373,498,497,29.80475116391227,25.20397059625794,11.19784482604964
930,0.0,489,499,364,24.868179358108737,18.75,1.3263028990991326
931,0.0,472,498,373,28.172861422247166,30.16308319226121,10.034919557813943
932,0.0,499,498,364,26.55279631451514,23.38370131095197,3.8612750593536567
933,0.0,467,499,489,35.460778081456375,13.526067188710098,4.435703421142562
934,0.0,498,499,497,26.552796314515128,21.59294964188458,7.639873439766555
935,0.0,98,507,277,35.95031514248876,147.98987094907716,5.691799537617683
936,0.0,503,96,502,32.151891457669535,124.64407906947656,13.46383912829863
937,0.0,62,502,101,34.87949064563759,133.1342185344482,19.881066642563024
938,0.0,501,508,507,31.774761803923525,138.9356449146976,4.7156581426123765
939,0.0,508,503,502,38.07371992955643,129.20472398417428,10.44172024825383
940,0.0,85,87,506,49.12721028565858,102.965801969756,15.074951539791485
941,0.0,96,503,505,35.59123803568099,119.60727854673667,12.775372050732017
942,0.0,503,504,505,54.801660905247786,116.48227854673667,6.962325572633986
943,0.0,503,500,504,53.6204684454089,120.05152720169463,2.859758317088474
944,0.0,511,504,16,22.60961495053749,106.25,1.2058461306953348
945,0.0,511,505,504,41.7033419109583,111.01408467837524,5.308413386240846
946,0.0,389,506,16,60.908438289409844,98.74047972695382,6.0184410718996695
947,0.0,500,508,501,52.32989246349814,132.68564491469772,2.790927598053237
948,0.0,509,277,507,32.80073055276466,145.3155554672187,10.491630453289503
949,0.0,509,502,62,53.23552658379913,136.91823638592325,17.21130531130605
950,0.0,502,509,508,37.806411983732005,135.64554796728748,12.381792846837186
951,0.0,100,509,62,36.431723910297706,143.15901785147503,19.88986322512274
952,0.0,104,510,87,37.47435445595511,111.15118075601731,24.004864194634877
953,0.0,409,510,65,33.166801927252436,119.90118075601731,27.47300556744743
954,0.0,16,506,511,25.036507554976396,103.59080196975617,4.748939043299375
955,0.0,505,511,506,35.70163599102,108.35488664813117,8.851506298844894
956,0.0,217,512,222,41.78912196423744,40.7517690230996,114.15743041699159
957,0.0,234,512,223,45.26822017255472,33.37205600797461,107.99985271448986
958,0.0,187,513,185,37.46604226693398,63.87518807153083,67.74634733723025
959,0.0,347,513,180,35.32856716567903,75.29745551754377,71.56278529653264
960,0.0,444,514,6,45.036122853956385,173.47097775771772,45.99719872301898
961,0.0,292,514,95,56.661754399917754,184.2063531481681,44.197491643482294
962,0.0,406,515,404,36.380218180614975,139.4690612855694,79.84207272538202
963,0.0,482,515,267,38.34734875495178,137.6293229686794,89.74662648189019
964,0.0,15,516,461,30.705076323988692,34.224899906302014,44.55875636033244
965,0.0,517,351,368,50.037654488019484,40.490452076507786,53.94195648997744
966,0.0,465,517,368,27.93292212328629,46.62109913922677,51.00257987724018
967,0.0,461,517,60,27.073098568185515,42.107797929399936,44.2560915473488
968,0.0,6,518,444,42.45207570946104,168.54650094264116,48.42568289466715
969,0.0,451,518,446,37.17645307096063,159.9971048379598,47.17370736301757
